edad,genero,estado_civil,nivel_educacion,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,antiguedad_historial_meses,num_cuentas_credito,num_prestamos_activos,deuda_total,utilizacion_credito,num_pagos_atrasados_12m,dias_max_atraso,num_consultas_6m,tiene_propiedad,valor_propiedad,tiene_vehiculo,monto_solicitado,plazo_meses,proposito,ratio_deuda_ingreso,ratio_cuota_ingreso,default,credit_score
37,M,Casado,Posgrado,5598.46,Empleado,65,3,5,2,25024.77,33.33,1,90,1,0,0.0,1,4907.17,12,Vivienda,37.25,7.3,1,662
24,M,Casado,Universitario,5852.87,Empleado,38,12,4,1,62474.41,13.23,2,90,1,0,0.0,1,7993.38,24,Consumo,88.95,5.69,1,698
48,M,Casado,Posgrado,2254.46,Independiente,10,48,2,0,4554.59,9.61,0,0,2,0,0.0,0,8370.15,72,Consumo,16.84,5.16,0,811
35,F,Casado,Técnico,4981.98,Empleado,6,53,1,2,3620.11,50.27,1,30,1,0,0.0,0,32416.74,24,Educacion,6.06,27.11,1,711
32,M,Soltero,Secundaria,1464.52,Empleado,3,73,3,3,4730.07,40.93,0,0,3,0,0.0,1,6634.23,60,Consumo,26.91,7.55,0,771
52,F,Soltero,Posgrado,3408.05,Independiente,43,39,3,2,21059.12,17.27,0,0,4,1,130564.99,1,9481.82,48,Consumo,51.49,5.8,0,803
40,F,Casado,Universitario,6521.32,Empleado,27,109,1,1,10031.82,5.56,0,0,7,1,76367.4,0,3801.38,60,Consumo,12.82,0.97,0,833
47,M,Divorciado,Técnico,10257.04,Independiente,59,38,2,0,29309.97,25.98,1,30,1,0,0.0,1,3644.9,60,Vivienda,23.81,0.59,0,787
25,F,Soltero,Técnico,2651.04,Empleado,53,16,4,0,5463.8,30.67,1,90,0,0,0.0,1,20173.79,48,Negocio,17.18,15.85,1,637
18,M,Casado,Secundaria,14312.28,Empresario,10,102,0,0,43815.12,11.52,2,120,1,0,0.0,0,5418.97,36,Negocio,25.51,1.05,0,716
41,F,Soltero,Posgrado,11904.89,Independiente,4,150,6,4,13907.11,13.7,1,60,4,0,0.0,0,18995.5,36,Educacion,9.73,4.43,0,832
35,F,Casado,Técnico,2934.49,Empleado,76,19,1,0,4966.58,39.09,2,120,2,0,0.0,1,25180.64,48,Negocio,14.1,17.88,0,749
49,M,Soltero,Universitario,2231.52,Empleado,1,32,5,1,3758.99,16.69,0,0,1,1,165844.96,0,7087.7,72,Consolidacion,14.04,4.41,0,796
38,M,Casado,Universitario,2992.41,Empleado,86,9,2,1,15007.61,3.95,0,0,0,1,119779.38,1,9206.12,72,Vivienda,41.79,4.27,0,846
43,F,Casado,Secundaria,1330.8,Empleado,151,5,6,3,7030.83,37.01,2,60,1,0,0.0,1,2305.41,12,Negocio,44.03,14.44,0,828
18,F,Soltero,Secundaria,1858.5,Empleado,26,26,6,0,15466.8,28.21,0,0,2,1,31059.97,1,8019.62,12,Consolidacion,69.35,35.96,0,766
68,F,Casado,Técnico,1791.81,Empresario,20,9,1,1,13044.47,11.11,0,0,7,0,0.0,0,7118.77,12,Vivienda,60.67,33.11,1,632
37,F,Casado,Secundaria,6359.36,Empleado,84,8,3,2,37581.81,40.7,1,60,2,0,0.0,0,3117.86,72,Consolidacion,49.25,0.68,0,713
50,F,Casado,Secundaria,7869.71,Empleado,51,131,3,1,28434.63,33.95,2,120,3,1,31947.73,1,9173.21,12,Vehiculo,30.11,9.71,0,752
27,M,Casado,Posgrado,25903.8,Empleado,34,43,3,1,64062.63,22.14,0,0,1,1,157194.93,1,10498.15,36,Negocio,20.61,1.13,0,807
44,F,Viudo,Universitario,10557.71,Empleado,28,24,3,1,34173.63,53.26,0,0,2,0,0.0,1,8544.37,24,Consumo,26.97,3.37,0,709
20,M,Soltero,Universitario,4885.99,Empleado,7,9,10,2,77525.13,2.51,2,30,1,1,50532.94,1,10827.92,36,Vivienda,132.22,6.16,1,726
46,M,Divorciado,Universitario,3524.95,Empleado,32,86,3,2,13724.16,12.81,0,0,3,0,0.0,1,4978.24,48,Educacion,32.45,2.94,0,826
34,M,Soltero,Posgrado,14269.74,Empleado,122,73,3,0,17521.83,14.8,0,0,5,1,84245.78,0,17810.82,60,Negocio,10.23,2.08,0,837
40,M,Soltero,Secundaria,1855.4,Desempleado,0,43,2,3,5260.94,39.2,1,120,0,0,0.0,0,6085.46,60,Consumo,23.63,5.47,0,774
50,M,Viudo,Universitario,5058.82,Empleado,9,42,1,1,5369.88,39.62,0,0,0,0,0.0,1,7065.39,48,Vivienda,8.85,2.91,0,789
21,F,Divorciado,Técnico,1835.16,Independiente,8,14,2,0,9596.97,46.13,2,120,2,1,74145.09,0,27267.17,72,Vivienda,43.58,20.64,0,784
29,F,Casado,Técnico,7760.85,Empleado,71,32,1,1,28463.16,63.4,0,0,1,1,97001.18,0,7648.87,72,Vivienda,30.56,1.37,0,796
46,F,Casado,Universitario,14325.03,Independiente,108,29,1,2,74018.58,7.05,1,120,1,1,177419.7,0,4769.04,60,Consolidacion,43.06,0.55,0,814
71,F,Soltero,Secundaria,1420.61,Empleado,22,5,6,1,1446.92,16.8,1,90,0,1,134947.71,1,4235.76,48,Negocio,8.49,6.21,0,782
37,M,Soltero,Universitario,22528.87,Empresario,56,143,7,0,57883.8,33.19,3,90,1,0,0.0,1,2718.76,36,Negocio,21.41,0.34,0,742
48,M,Soltero,Técnico,2281.34,Empleado,156,82,3,0,4677.88,21.41,1,60,2,0,0.0,1,10559.62,24,Consumo,17.09,19.29,0,850
38,M,Soltero,Secundaria,2743.01,Empresario,115,16,3,0,3786.73,23.14,0,0,4,0,0.0,1,24293.02,12,Vivienda,11.5,73.8,1,692
69,F,Casado,Universitario,5608.16,Empleado,7,81,1,1,14689.32,62.07,1,60,3,0,0.0,0,9840.65,60,Vivienda,21.83,2.92,0,755
18,F,Casado,Secundaria,2022.36,Empleado,29,3,1,2,5820.38,51.33,1,120,1,0,0.0,0,6109.62,48,Negocio,23.98,6.29,1,610
41,M,Casado,Técnico,25167.74,Empleado,68,104,3,2,44326.11,45.1,0,0,3,1,251559.4,1,11722.29,24,Vivienda,14.68,1.94,0,796
18,M,Soltero,Técnico,1373.08,Empleado,67,22,1,0,6188.34,4.28,1,30,2,1,30000.0,1,9977.44,36,Vivienda,37.56,20.18,0,786
18,F,Casado,Posgrado,2611.04,Empleado,35,87,5,1,6533.84,26.36,0,0,4,0,0.0,1,60369.25,12,Consumo,20.85,192.67,1,356
44,M,Divorciado,Universitario,2499.45,Empleado,5,96,3,2,2307.81,28.24,0,0,2,0,0.0,0,9006.65,36,Consolidacion,7.69,10.01,0,779
42,M,Divorciado,Universitario,10348.53,Empresario,67,35,2,1,18594.0,14.02,0,0,1,1,55360.54,1,15449.99,24,Consumo,14.97,6.22,0,807
35,F,Casado,Técnico,2710.11,Empleado,16,37,1,2,2565.83,57.2,1,120,4,1,102498.04,0,1175.5,60,Vehiculo,7.89,0.72,1,683
38,M,Soltero,Universitario,9550.73,Empleado,13,63,2,3,100416.65,30.97,1,30,0,0,0.0,0,8589.02,60,Consolidacion,87.62,1.5,0,768
80,M,Soltero,Técnico,5623.1,Independiente,27,22,0,3,32309.63,11.92,2,120,1,0,0.0,0,5010.77,72,Negocio,47.88,1.24,0,713
36,M,Casado,Universitario,4685.85,Independiente,54,133,4,0,5936.41,38.7,1,120,2,1,213463.04,1,6183.39,48,Vivienda,10.56,2.75,0,826
47,M,Casado,Secundaria,1594.7,Empleado,62,25,5,3,2687.46,4.33,0,0,1,0,0.0,1,3763.66,12,Vivienda,14.04,19.67,0,789
30,M,Viudo,Secundaria,2990.72,Empleado,29,74,2,1,6349.3,33.58,1,90,0,0,0.0,0,14940.22,48,Educacion,17.69,10.41,0,722
44,M,Divorciado,Técnico,2788.61,Empleado,19,54,2,1,1124.53,36.72,1,120,2,1,51942.53,0,6516.25,12,Consumo,3.36,19.47,0,746
36,M,Casado,Técnico,1772.71,Empleado,110,20,2,1,4443.04,36.34,0,0,2,0,0.0,0,2649.68,36,Consumo,20.89,4.15,0,824
33,F,Casado,Universitario,3051.69,Independiente,19,54,2,0,36926.44,33.6,0,0,0,0,0.0,0,3108.12,72,Negocio,100.84,1.41,0,710
67,F,Soltero,Secundaria,9981.26,Desempleado,0,51,2,3,16977.75,29.64,0,0,0,1,65151.97,0,27969.43,72,Vivienda,14.17,3.89,0,784
57,F,Soltero,Secundaria,4441.32,Empleado,4,8,5,1,10305.62,32.47,1,90,2,0,0.0,0,19502.81,48,Vivienda,19.34,9.15,0,762
42,F,Casado,Universitario,7937.27,Independiente,101,53,2,4,54942.15,35.6,0,0,1,0,0.0,1,6673.06,12,Vivienda,57.68,7.01,0,810
18,F,Soltero,Secundaria,3429.72,Empleado,49,57,6,2,14816.19,8.14,0,0,3,0,0.0,0,2971.63,60,Consumo,36.0,1.44,0,821
34,F,Soltero,Técnico,3551.11,Empleado,49,61,4,2,9515.19,32.8,1,30,0,0,0.0,1,6815.58,24,Educacion,22.33,8.0,0,764
80,M,Viudo,Universitario,9935.92,Desempleado,0,22,1,0,29680.34,7.55,0,0,4,0,0.0,1,8923.3,24,Negocio,24.89,3.74,0,798
36,F,Casado,Secundaria,4604.37,Independiente,33,35,0,1,27672.6,35.44,1,90,2,1,42964.98,0,11269.06,48,Consolidacion,50.08,5.1,1,664
56,M,Casado,Universitario,1273.48,Empleado,5,95,3,2,10792.22,30.93,0,0,2,1,181599.44,1,10147.5,72,Vehiculo,70.62,11.07,0,762
61,F,Divorciado,Posgrado,4490.36,Empleado,247,84,5,2,6833.5,4.02,0,0,3,0,0.0,1,4094.58,36,Consumo,12.68,2.53,0,850
43,M,Soltero,Posgrado,3191.37,Empleado,27,78,4,2,14842.6,51.22,0,0,0,1,208189.43,1,16300.23,48,Consumo,38.76,10.64,0,776
27,M,Casado,Secundaria,5548.48,Empleado,20,105,3,0,3316.25,19.14,2,90,0,1,111354.85,0,2443.69,60,Consumo,4.98,0.73,0,804
18,F,Soltero,Universitario,11717.7,Desempleado,0,87,4,1,116615.05,39.83,1,30,0,1,144626.87,1,2688.55,48,Consumo,82.93,0.48,0,841
50,F,Viudo,Universitario,8599.83,Independiente,68,68,6,0,11633.49,25.03,0,0,1,0,0.0,1,11795.88,36,Negocio,11.27,3.81,0,804
27,M,Divorciado,Secundaria,2747.35,Desempleado,0,21,3,1,9619.3,8.32,1,90,3,0,0.0,0,6700.01,60,Vehiculo,29.18,4.06,0,738
42,M,Casado,Secundaria,2832.82,Empleado,31,141,2,0,5920.64,5.22,1,120,1,1,130476.35,0,5377.37,48,Vehiculo,17.42,3.95,0,761
21,F,Casado,Secundaria,4528.93,Independiente,147,39,3,1,30271.43,25.84,0,0,0,1,76682.47,1,11309.45,60,Vehiculo,55.7,4.16,0,839
36,F,Viudo,Técnico,10183.07,Independiente,13,63,3,1,31528.29,22.42,1,30,2,0,0.0,0,16283.11,12,Vivienda,25.8,13.33,0,816
40,M,Soltero,Universitario,1217.79,Independiente,7,21,3,1,6139.43,29.09,1,120,3,0,0.0,0,2212.85,12,Negocio,42.01,15.14,1,639
44,F,Casado,Técnico,3660.87,Desempleado,0,156,5,3,11553.97,32.59,1,60,0,1,30000.0,0,10124.67,48,Vivienda,26.3,5.76,0,850
23,F,Casado,Secundaria,5295.51,Empresario,2,4,1,3,2299.33,14.4,2,30,5,0,0.0,1,7291.15,36,Negocio,3.62,3.82,0,745
57,M,Casado,Universitario,12689.04,Empleado,39,190,1,1,50802.86,16.32,0,0,3,0,0.0,1,31118.8,72,Vivienda,33.36,3.41,0,811
31,M,Casado,Técnico,9646.64,Empresario,7,124,4,0,75496.76,23.98,1,90,2,1,116356.54,1,5193.52,12,Consumo,65.22,4.49,0,754
18,F,Viudo,Posgrado,10032.7,Empresario,5,119,6,0,18882.75,34.71,1,30,2,1,56490.04,0,12492.49,72,Consumo,15.68,1.73,0,789
38,F,Soltero,Técnico,819.43,Empleado,18,4,5,1,4022.5,20.99,0,0,3,0,0.0,0,7894.96,60,Vivienda,40.91,16.06,1,668
40,F,Casado,Secundaria,12708.51,Empleado,0,118,2,2,59487.62,28.4,0,0,0,1,130203.61,1,8502.53,12,Vivienda,39.01,5.58,0,797
42,F,Divorciado,Universitario,9168.2,Empleado,299,90,1,1,41589.49,48.64,2,120,4,0,0.0,1,4588.62,48,Educacion,37.8,1.04,0,846
60,F,Soltero,Posgrado,8204.18,Empleado,129,138,1,1,81077.4,32.12,0,0,1,0,0.0,0,11239.67,36,Vehiculo,82.35,3.81,0,840
36,F,Divorciado,Universitario,6653.72,Independiente,15,96,4,0,18587.59,40.8,1,120,5,1,180190.3,0,6019.35,48,Vivienda,23.28,1.88,0,795
38,M,Casado,Técnico,6906.3,Empleado,43,3,3,3,16484.39,28.6,1,90,4,0,0.0,1,15630.57,48,Consumo,19.89,4.72,0,717
23,F,Casado,Universitario,6741.31,Empleado,42,29,2,1,11384.89,17.17,0,0,2,0,0.0,1,3407.06,12,Consolidacion,14.07,4.21,0,798
52,M,Casado,Universitario,6727.97,Empleado,139,22,6,0,32882.02,25.34,0,0,3,1,71368.62,1,32522.13,24,Educacion,40.73,20.14,0,814
42,F,Divorciado,Técnico,3897.66,Empleado,46,86,5,1,12122.71,32.95,0,0,0,1,93312.54,0,8888.26,48,Consolidacion,25.92,4.75,0,782
33,M,Viudo,Secundaria,11402.99,Empleado,23,15,1,3,3437.91,13.71,1,90,1,0,0.0,0,4846.61,72,Consolidacion,2.51,0.59,0,813
18,M,Soltero,Técnico,5123.28,Independiente,22,25,4,0,14728.79,5.65,1,90,0,1,171934.7,0,1795.93,12,Vehiculo,23.96,2.92,0,768
61,F,Divorciado,Universitario,3352.12,Empleado,40,31,1,1,5236.31,11.81,1,120,4,0,0.0,0,13261.41,72,Vivienda,13.02,5.49,0,747
21,F,Soltero,Universitario,5238.59,Independiente,4,10,4,0,18575.27,14.08,2,30,2,1,212117.72,1,4422.85,24,Vivienda,29.55,3.52,0,813
31,F,Soltero,Universitario,3305.38,Empleado,4,142,2,2,21791.72,19.36,0,0,4,0,0.0,0,12053.37,36,Vehiculo,54.94,10.13,0,762
45,M,Casado,Universitario,6397.03,Empleado,178,5,5,0,5736.3,22.05,1,120,1,0,0.0,1,14836.96,72,Educacion,7.47,3.22,0,848
22,F,Casado,Universitario,6943.89,Empleado,36,59,4,2,19716.41,23.93,0,0,1,1,162221.26,1,1670.82,12,Consumo,23.66,2.01,0,805
18,M,Casado,Posgrado,2760.98,Empleado,19,126,1,2,14973.8,24.28,1,30,1,1,74151.85,1,2714.77,72,Vivienda,45.19,1.37,0,784
18,M,Soltero,Universitario,7417.47,Empleado,113,42,3,2,57932.77,24.28,0,0,1,0,0.0,1,6966.08,60,Educacion,65.09,1.57,0,790
50,M,Casado,Universitario,880.97,Desempleado,0,83,4,0,2297.28,27.47,1,120,3,0,0.0,0,14588.84,60,Educacion,21.73,27.6,0,770
31,M,Soltero,Posgrado,9883.87,Empleado,100,49,2,2,40168.18,14.62,2,120,1,1,135637.44,0,6393.0,24,Vivienda,33.87,2.7,0,752
80,F,Casado,Técnico,7822.44,Empleado,9,91,0,0,37558.86,28.56,1,90,0,1,44783.57,0,16823.56,60,Educacion,40.01,3.58,0,730
25,M,Casado,Universitario,3621.06,Independiente,4,12,8,1,16904.24,12.03,1,120,1,0,0.0,1,2172.26,48,Vehiculo,38.9,1.25,0,810
26,M,Soltero,Universitario,2083.11,Empleado,1,0,4,1,1311.03,38.9,1,30,3,1,152101.16,1,3319.11,48,Consumo,5.24,3.32,0,760
31,F,Casado,Universitario,4251.3,Empleado,75,19,5,1,14290.6,7.33,0,0,4,0,0.0,0,2085.45,72,Consolidacion,28.01,0.68,0,815
43,M,Casado,Secundaria,3131.63,Empresario,118,55,2,2,15602.51,17.45,1,90,4,0,0.0,1,6968.83,60,Consumo,41.52,3.71,0,732
32,F,Divorciado,Posgrado,7065.52,Empresario,36,11,4,1,51905.57,26.97,1,90,2,0,0.0,0,5236.84,36,Consolidacion,61.22,2.06,0,716
49,M,Casado,Universitario,27830.17,Independiente,2,64,4,1,48204.77,48.26,1,60,3,1,104799.62,1,6245.06,60,Vivienda,14.43,0.37,0,766
25,M,Soltero,Técnico,6997.15,Empleado,41,1,4,3,4936.44,17.2,1,60,3,0,0.0,1,9956.53,48,Vivienda,5.88,2.96,0,744
19,M,Soltero,Universitario,5170.68,Empleado,41,145,1,0,23745.08,24.18,1,120,5,1,171168.51,0,27881.02,24,Vivienda,38.27,22.47,0,729
18,F,Casado,Universitario,11932.84,Empleado,31,125,3,3,32723.48,6.12,2,90,4,1,72106.4,0,13771.03,48,Consolidacion,22.85,2.4,0,776
18,F,Casado,Universitario,5432.32,Empleado,65,83,3,0,14218.83,24.42,2,30,4,1,322982.31,0,7384.49,48,Consumo,21.81,2.83,0,811
32,F,Soltero,Secundaria,3738.11,Empleado,5,126,2,3,2870.42,40.29,2,60,2,1,48071.59,1,2428.74,72,Vivienda,6.4,0.9,0,714
35,F,Casado,Técnico,1880.13,Empleado,57,60,1,2,16051.13,27.21,0,0,2,0,0.0,0,7798.58,36,Educacion,71.14,11.52,0,744
30,F,Casado,Universitario,1950.72,Empresario,52,4,3,4,1011.98,9.49,0,0,2,1,82168.32,1,3490.98,60,Negocio,4.32,2.98,0,776
58,M,Soltero,Universitario,3855.39,Independiente,8,56,1,1,23360.57,18.9,2,60,0,0,0.0,1,6586.48,36,Consumo,50.49,4.75,0,815
58,M,Casado,Técnico,2011.67,Independiente,1,46,1,2,5297.53,26.93,0,0,1,0,0.0,1,11412.12,12,Educacion,21.94,47.27,1,712
34,F,Casado,Universitario,8003.19,Empleado,10,39,2,1,21595.33,20.29,0,0,5,0,0.0,1,4942.55,72,Consumo,22.49,0.86,0,818
18,M,Casado,Universitario,5266.4,Independiente,72,49,3,0,22742.34,33.46,0,0,1,0,0.0,1,4735.56,72,Vehiculo,35.99,1.25,0,829
31,F,Casado,Secundaria,2862.24,Empleado,13,162,2,1,15520.08,48.23,0,0,3,1,89530.4,0,9066.0,12,Consolidacion,45.19,26.4,1,661
31,M,Casado,Técnico,13750.79,Empleado,56,28,3,0,88686.55,54.42,0,0,4,1,232686.36,1,5663.65,36,Vehiculo,53.75,1.14,0,766
30,M,Soltero,Técnico,6537.46,Empresario,8,62,2,4,7768.84,26.62,2,30,0,0,0.0,1,7063.96,72,Vivienda,9.9,1.5,0,785
29,F,Divorciado,Universitario,8824.88,Empresario,22,114,2,1,4239.57,65.0,3,120,1,0,0.0,0,1943.56,60,Consumo,4.0,0.37,0,673
30,M,Soltero,Secundaria,7573.41,Empresario,37,168,6,2,42966.47,21.21,0,0,5,0,0.0,0,7263.82,48,Consolidacion,47.28,2.0,0,794
34,F,Casado,Técnico,3214.19,Empleado,76,22,4,2,12690.02,38.19,0,0,0,0,0.0,1,35319.9,24,Vehiculo,32.9,45.79,1,694
30,M,Soltero,Secundaria,4371.77,Empleado,4,35,1,0,10186.88,16.58,0,0,2,0,0.0,0,2644.84,36,Negocio,19.42,1.68,0,753
43,F,Casado,Universitario,20871.75,Empleado,6,66,5,3,166903.86,7.25,0,0,3,1,104945.19,1,4926.0,60,Vivienda,66.64,0.39,0,798
45,M,Soltero,Técnico,1385.68,Empleado,56,9,3,1,2514.79,32.01,0,0,2,1,35813.39,0,26454.33,12,Consumo,15.12,159.09,1,496
26,F,Casado,Técnico,9265.06,Independiente,37,59,3,0,23103.81,43.4,1,60,2,0,0.0,0,12891.07,36,Consumo,20.78,3.86,0,728
59,M,Soltero,Universitario,2518.16,Independiente,21,3,1,2,7940.65,34.43,2,120,3,0,0.0,1,8317.54,48,Consumo,26.28,6.88,0,747
25,M,Soltero,Posgrado,5763.21,Empresario,68,196,5,3,41579.75,6.49,4,30,4,1,166527.83,0,9661.17,12,Educacion,60.12,13.97,0,786
18,M,Casado,Universitario,8323.14,Empresario,50,73,6,3,51558.87,23.44,1,120,2,0,0.0,0,7559.95,24,Vivienda,51.62,3.78,0,846
45,F,Casado,Secundaria,4594.99,Empleado,43,2,5,2,4929.79,22.92,1,120,1,0,0.0,1,4550.41,12,Negocio,8.94,8.25,0,751
27,F,Soltero,Posgrado,7111.58,Empleado,99,75,3,1,14865.97,25.6,3,120,2,1,107783.95,1,8966.6,24,Consolidacion,17.42,5.25,0,776
44,M,Soltero,Secundaria,800.0,Empleado,0,5,2,2,1111.06,45.41,0,0,3,0,0.0,1,16982.33,48,Vivienda,11.57,44.22,1,500
18,M,Soltero,Técnico,5111.93,Desempleado,0,5,2,1,8677.66,13.56,0,0,2,1,153590.4,0,18864.41,24,Consumo,14.15,15.38,0,850
60,M,Divorciado,Técnico,8288.21,Independiente,37,0,3,2,33520.19,30.12,0,0,0,1,170158.04,1,6035.84,60,Consumo,33.7,1.21,0,709
50,M,Viudo,Secundaria,1893.41,Empleado,66,24,3,1,3141.55,31.74,1,60,0,0,0.0,0,15578.69,36,Consolidacion,13.83,22.86,1,729
18,F,Soltero,Técnico,3526.9,Empleado,12,0,2,2,10245.87,18.86,0,0,3,0,0.0,0,2879.11,48,Consolidacion,24.21,1.7,0,794
18,F,Casado,Posgrado,8051.1,Empleado,15,18,4,2,21652.34,12.81,1,120,1,0,0.0,1,15808.17,12,Vehiculo,22.41,16.36,0,748
65,M,Casado,Técnico,5346.28,Empresario,11,52,5,4,8553.08,51.74,0,0,0,0,0.0,0,7992.81,24,Vivienda,13.33,6.23,1,548
28,M,Soltero,Técnico,12445.91,Desempleado,0,177,4,1,55946.44,15.76,0,0,1,1,140976.72,1,4636.08,12,Vehiculo,37.46,3.1,0,823
27,M,Casado,Universitario,2654.59,Empresario,8,141,1,1,5666.4,48.97,0,0,1,0,0.0,1,32180.62,72,Consumo,17.79,16.84,0,796
18,F,Casado,Universitario,6001.97,Empresario,47,150,3,2,8594.06,16.18,1,120,1,1,63016.24,0,4810.35,12,Consumo,11.93,6.68,0,815
34,F,Casado,Universitario,3869.64,Empleado,210,125,2,3,4674.65,10.5,1,120,1,0,0.0,0,8604.69,72,Negocio,10.07,3.09,0,850
36,F,Soltero,Secundaria,10738.43,Independiente,1,10,5,2,16061.3,17.05,5,60,1,1,161445.42,0,10417.21,12,Educacion,12.46,8.08,0,761
50,M,Soltero,Universitario,3457.32,Empleado,94,47,4,1,6027.63,46.85,0,0,2,1,150595.74,0,9572.29,72,Vivienda,14.53,3.85,0,837
19,M,Viudo,Universitario,4241.42,Empleado,12,40,5,1,27891.04,12.3,0,0,0,0,0.0,0,6615.1,48,Vivienda,54.8,3.25,0,725
18,M,Divorciado,Universitario,7546.19,Empleado,1,75,1,0,21188.98,4.5,1,60,3,0,0.0,0,9234.82,60,Negocio,23.4,2.04,0,823
46,F,Soltero,Técnico,1762.93,Empleado,148,53,0,3,1547.99,51.02,0,0,0,0,0.0,0,7771.94,12,Consumo,7.32,36.74,0,821
55,F,Casado,Posgrado,12519.66,Empleado,142,90,1,2,32213.11,25.5,2,60,0,1,47365.3,0,9094.24,24,Consumo,21.44,3.03,0,844
18,F,Soltero,Universitario,1151.48,Empleado,21,123,3,1,11601.3,31.19,2,60,8,1,86840.23,0,8761.73,36,Consumo,83.96,21.14,0,774
56,F,Casado,Técnico,2116.25,Empresario,79,92,3,1,9422.8,4.22,1,60,4,0,0.0,1,3180.34,60,Vehiculo,37.1,2.5,0,797
40,F,Soltero,Universitario,4004.81,Empleado,117,15,2,2,7328.06,22.86,3,30,3,1,117200.63,1,1199.68,12,Vivienda,15.25,2.5,0,850
56,F,Casado,Secundaria,977.63,Empleado,34,48,3,1,2163.14,23.04,3,30,2,1,120730.54,1,19054.61,24,Vivienda,18.44,81.21,1,613
38,F,Casado,Universitario,2007.96,Independiente,38,0,3,0,2045.66,38.71,0,0,3,1,58812.66,0,16654.21,24,Vivienda,8.49,34.56,1,668
18,F,Soltero,Universitario,9484.66,Independiente,0,18,2,2,18775.7,9.75,1,30,3,1,242992.31,0,31119.93,72,Consolidacion,16.5,4.56,0,791
37,M,Casado,Técnico,2675.55,Independiente,32,58,3,2,6482.23,29.59,1,90,2,1,32691.43,1,1597.33,12,Vehiculo,20.19,4.98,0,817
55,M,Divorciado,Técnico,2244.23,Empresario,2,23,2,1,1213.87,11.35,1,30,1,0,0.0,1,14745.2,36,Vehiculo,4.51,18.25,0,739
26,F,Soltero,Técnico,4993.3,Independiente,22,118,4,1,13900.41,24.14,2,90,4,0,0.0,1,3508.72,72,Consumo,23.2,0.98,0,831
34,F,Casado,Universitario,7117.64,Empleado,14,110,1,3,20709.26,25.82,2,60,4,1,43715.96,0,5916.92,48,Consolidacion,24.25,1.73,0,823
37,F,Soltero,Secundaria,3035.09,Empleado,43,17,2,1,11456.32,20.29,1,30,1,1,119318.99,1,3776.57,36,Consumo,31.46,3.46,0,817
18,F,Soltero,Posgrado,6905.9,Empleado,33,1,3,2,9923.58,33.4,2,120,0,1,240831.61,0,6681.63,48,Vivienda,11.97,2.02,0,759
65,M,Casado,Técnico,10540.18,Independiente,6,117,1,2,57117.46,17.98,1,90,3,1,76075.11,1,15088.8,48,Educacion,45.16,2.98,0,821
26,M,Divorciado,Universitario,2686.71,Empleado,45,165,1,2,13329.4,5.93,0,0,1,0,0.0,1,6130.48,12,Consolidacion,41.34,19.01,0,794
47,M,Soltero,Técnico,11840.3,Empleado,24,25,1,1,64649.03,31.79,2,60,1,0,0.0,1,27441.59,72,Vivienda,45.5,3.22,1,624
38,F,Viudo,Técnico,10332.31,Empleado,71,26,2,3,39426.06,10.59,2,60,1,0,0.0,1,6458.34,60,Educacion,31.8,1.04,0,781
58,F,Soltero,Universitario,14520.9,Empleado,16,32,6,0,8051.32,11.44,2,120,1,1,105958.69,0,5846.57,60,Consumo,4.62,0.67,0,708
46,F,Divorciado,Universitario,3935.8,Empresario,6,92,5,1,21283.07,33.53,1,120,0,0,0.0,1,7699.37,48,Vivienda,45.06,4.08,1,599
36,M,Soltero,Universitario,8902.97,Empleado,117,193,2,2,14652.0,29.09,1,60,2,0,0.0,0,11643.95,12,Vehiculo,13.71,10.9,0,814
26,M,Soltero,Técnico,16211.96,Empleado,23,9,4,3,129388.28,37.82,3,30,2,1,70361.23,1,2359.98,24,Vivienda,66.51,0.61,0,746
51,M,Viudo,Universitario,3853.52,Empleado,23,72,1,0,7856.3,15.2,1,90,1,1,160623.51,0,6677.41,36,Consumo,16.99,4.81,0,811
18,F,Soltero,Secundaria,18333.69,Empleado,2,25,3,0,82103.09,28.19,0,0,3,0,0.0,1,7345.24,24,Educacion,37.32,1.67,0,746
49,F,Soltero,Posgrado,5448.78,Empleado,28,75,2,0,45890.51,13.08,1,30,3,1,330667.04,1,17231.93,72,Consumo,70.18,4.39,0,725
23,M,Divorciado,Universitario,4502.37,Independiente,2,7,3,1,37056.64,42.29,0,0,1,0,0.0,1,7785.47,12,Consumo,68.59,14.41,1,593
58,M,Divorciado,Técnico,1747.23,Independiente,49,157,6,2,3167.81,46.37,3,60,0,0,0.0,0,16667.71,36,Consumo,15.11,26.5,0,711
42,M,Casado,Universitario,8494.7,Empleado,190,31,3,2,9542.36,50.72,0,0,2,1,107423.34,1,21449.59,60,Negocio,9.36,4.21,0,812
49,F,Divorciado,Posgrado,21680.36,Empleado,48,55,2,1,165944.26,27.72,0,0,3,1,82739.52,0,5200.08,36,Consumo,63.78,0.67,0,761
41,F,Soltero,Secundaria,1619.6,Empleado,37,65,2,1,2421.44,25.84,1,120,2,1,203332.54,1,6188.42,24,Consolidacion,12.46,15.92,0,850
18,M,Casado,Técnico,7274.89,Desempleado,0,25,1,1,40531.57,52.72,0,0,2,0,0.0,0,42305.76,48,Consolidacion,46.43,12.12,0,739
